"cname","sname","Sequence","Order","Suborder","Infraorder","Family","Genus","Adult.survival","Age.at.first.breeding","Maximum.longevity","Z","GenFLS","GenFL","GenFS","GenLength","Priority.for.research","rmax1","perc_growth","resid"
"Slaty-backed Forest-falcon","Micrastur mirandollei",4003,"FALCONIFORMES","FALCONIFORMES","FALCONIFORMES","Falconidae","Micrastur",0.910910241,2.305096768,16.31527588,0.193790565,7.617877158,5.020137294,12.52973146,7.617877158,"Low",0.140992543439274,15.1416062348944,0.0194885849042288
"Black-tailed Godwit","Limosa limosa",2449,"CHARADRIIFORMES","SCOLOPACI","SCOLOPACI","Scolopacidae","Limosa",0.857,2.197351324,26.1,0.193790565,7.651186278,6.829459116,8.190358317,7.651186278,"Low",0.173026026516402,18.8897047529877,-0.0131489643011133
"Forster's Tern","Sterna forsteri",2660,"CHARADRIIFORMES","LARI","LARI","Laridae","Sterna",0.834894266,2.5329561,24.341994,0.235975137,7.166436783,7.679346806,7.589680938,7.679346806,"Low",0.16875896037584,18.3834753446709,-0.00938884600013715
"Crested Guan","Penelope purpurascens",97,"GALLIFORMES","GALLIFORMES","GALLIFORMES","Cracidae","Penelope",0.851264336,2.612971647,23.5698815,0.235975137,7.680779767,7.558281321,8.336308694,7.680779767,"Low",0.159843019909309,17.3326667607365,-0.000498611179294034
"Pigeon Guillemot","Cepphus columba",2689,"CHARADRIIFORMES","LARI","LARI","Alcidae","Cepphus",0.835774206,3.189847475,21.5691681,0.235975137,7.710186337,7.526910177,8.279024916,7.710186337,"Low",0.147596860601971,15.9045545242081,0.0112219433885817
"Steller's Eider","Polysticta stelleri",425,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Polysticta",0.832,3,23,0.235975137,7.50152853,7.71950274,7.952380952,7.71950274,"Low",0.154183707818315,16.6705199959235,0.004469332956863
"Southern Caracara","Caracara plancus",4009,"FALCONIFORMES","FALCONIFORMES","FALCONIFORMES","Falconidae","Caracara",0.82812362,2.797411435,23.8,0.235975137,7.262831429,7.753500149,7.615546539,7.753500149,"Low",0.161799297394838,17.5624266788404,-0.00374811996868349
"Long-tailed Jaeger","Stercorarius longicaudus",2669,"CHARADRIIFORMES","LARI","LARI","Stercorariidae","Stercorarius",0.844424537,3.149842613,21.28498309,0.235975137,7.780979306,7.429284872,8.577591441,7.780979306,"High",0.145990815320147,15.7185559623091,0.0115773316446157
"Roseate Spoonbill","Platalea ajaja",2150,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Threskiornithidae","Platalea",0.854056469,2.998357065,20.60590188,0.235975137,7.852077571,7.153299865,8.850322295,7.852077571,"Low",0.146935815558359,15.8279617113466,0.00939646733649285
"Ivory Gull","Pagophila eburnea",2584,"CHARADRIIFORMES","LARI","LARI","Laridae","Pagophila",0.86,2.583503083,24.14860123,0.235975137,7.899539498,7.672330073,8.726360226,7.899539498,"Low",0.15738954063626,17.0451463516984,-0.0018714065969555
"Bristle-thighed Curlew","Numenius tahitiensis",2438,"CHARADRIIFORMES","SCOLOPACI","SCOLOPACI","Scolopacidae","Numenius",0.836,3,23.83333333,0.235975137,7.661564,7.916148687,8.097560976,7.916148687,"Low",0.152923620028496,16.5235974853162,0.00231160567035057
"Greylag Goose","Anser anser",415,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Anser",0.77,3,23.87498053,0.235975137,6.277583084,7.92597639,6.347826087,7.92597639,"Low",0.170971408965159,18.645682650831,-0.0159030990678491
"Buff-necked Ibis","Theristicus caudatus",2173,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Threskiornithidae","Theristicus",0.858641685,2.804556383,23.04125659,0.235975137,7.986837771,7.579914487,8.878777662,7.986837771,"Low",0.150902579807245,16.288336424186,0.00313990100978509
"American Crow","Corvus brachyrhynchos",6962,"PASSERIFORMES","PASSERI","CORVOID OSCINES","Corvidae","Corvus",0.947,1.99890471,16.48827215,0.193790565,7.993566253,4.806807413,19.86682924,7.993566253,"Low",0.122457059397425,13.0270584531973,0.0314728303838015
"Black Hawk-eagle","Spizaetus tyrannus",3025,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Spizaetus",0.861328963,3.099811856,20.02746382,0.235975137,7.996084446,7.094316847,9.31112304,7.996084446,"Low",0.141607106374641,15.2123897466386,0.0122806866234143
"Emperor Goose","Anser canagicus",411,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Anser",0.769484875,2.60692447,25.49625733,0.235975137,5.889395622,8.008237927,5.945034605,8.008237927,"Low",0.186009756909965,20.4434011874514,-0.0323248185746858
"Common Swift","Apus apus",1198,"CAPRIMULGIFORMES","CAPRIMULGIFORMES","CAPRIMULGIFORMES","Apodidae","Apus",0.776666667,4,21,0.235975137,7.285252721,8.011577329,7.477611947,8.011577329,"Low",0.141451132654315,15.1944210429414,0.0121781588213225
"Bare-throated Tiger-heron","Tigrisoma mexicanum",2189,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Ardeidae","Tigrisoma",0.843208222,3.429446101,20.54895333,0.235975137,8.033117499,7.469224165,8.807331554,8.033117499,"Low",0.139204632809776,14.935927255816,0.0140666597059677
"Scarlet Ibis","Eudocimus ruber",2180,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Threskiornithidae","Eudocimus",0.847959384,2.034243197,33.2,0.193790565,7.447232606,8.073872817,7.611433071,8.073872817,"Low",0.184259974571077,20.2328357268047,-0.0316616302688926
"Spectacled Owl","Pulsatrix perspicillata",2893,"STRIGIFORMES","STRIGIFORMES","STRIGIFORMES","Strigidae","Pulsatrix",0.837227178,2.85547814,25,0.235975137,7.605927339,8.08103472,7.99900989,8.08103472,"Low",0.156937089282026,16.9922010952049,-0.00445641255995533
"Snowy Owl","Bubo scandiacus",2914,"STRIGIFORMES","STRIGIFORMES","STRIGIFORMES","Strigidae","Bubo",0.789258907,1.994709748,33.49774358,0.193790565,5.723410019,8.099700474,5.739868776,8.099700474,"Low",0.2095088887697,23.3072335558125,-0.0573340650334243
"Common Shelduck","Tadorna tadorna",454,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Tadorna",0.8,3,24.75,0.235975137,6.863425772,8.13245923,7,8.13245923,"Low",0.163425565486292,17.7537702479012,-0.0117846838228849
"Swinhoe's Storm-petrel","Hydrobates monorhis",2004,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Hydrobatidae","Hydrobates",0.834786,4.025745402,18.98024299,0.235975137,8.136234102,7.554635019,9.078501222,8.136234102,"High",0.128405021641047,13.7013424493451,0.0231745627745518
"Crested Eagle","Morphnus guianensis",3011,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Morphnus",0.857910782,3.198678281,21.38257893,0.235975137,8.143975579,7.489626728,9.236509962,8.143975579,"Low",0.140248162211878,15.0559288769855,0.0112058621389732
"White-tailed Tropicbird","Phaethon lepturus",580,"PHAETHONTIFORMES","PHAETHONTIFORMES","PHAETHONTIFORMES","Phaethontidae","Phaethon",0.838074266,4,19.1759088,0.235975137,8.168378954,7.581137158,9.175670632,8.168378954,"Low",0.128093057246046,13.6658772110706,0.0229664595440058
"Red-throated Loon","Gavia stellata",1960,"GAVIIFORMES","GAVIIFORMES","GAVIIFORMES","Gaviidae","Gavia",0.868993268,2.5,23.58333333,0.235975137,8.185562761,7.475142471,9.133195522,8.185562761,"Low",0.156403944063894,16.9298438868329,-0.0056210518205877
"Parakeet Auklet","Aethia psittacula",2681,"CHARADRIIFORMES","LARI","LARI","Alcidae","Aethia",0.888323215,3.306331493,16.66385191,0.235975137,8.204461289,6.458374203,11.260744,8.204461289,"Low",0.126400863097814,13.4736951293572,0.0240789088145086
"Belcher's Gull","Larus belcheri",2611,"CHARADRIIFORMES","LARI","LARI","Laridae","Larus",0.85064521,3.436236865,20.76022767,0.235975137,8.210097837,7.524267969,9.131703411,8.210097837,"Low",0.13678706206425,14.6583971300012,0.0136025266025727
"Maroon-fronted Parrot","Rhynchopsitta terrisi",4237,"PSITTACIFORMES","PSITTACIFORMES","PSITTACIFORMES","Psittacidae","Rhynchopsitta",0.813923405,3.533281502,23.36674413,0.235975137,7.576411361,8.213485563,7.907412515,8.213485563,"Low",0.144601095213455,15.5578512515193,0.00573433995172629
"Black Kite","Milvus migrans",3138,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Milvus",0.753127256,2.998357065,25.11634261,0.235975137,6.015116032,8.217651734,6.049026992,8.217651734,"Low",0.174890240639848,19.1115473365118,-0.0246213520209623
"Black-tailed Gull","Larus crassirostris",2610,"CHARADRIIFORMES","LARI","LARI","Laridae","Larus",0.841612472,3.481884848,22.70700058,0.235975137,8.218280256,8.018534167,8.79551328,8.218280256,"Low",0.13841318201011,14.8449971123929,0.0118456720185613
"Reddish Egret","Egretta rufescens",2244,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Ardeidae","Egretta",0.634186502,4.000547645,22.1320498,0.235975137,5.730862475,8.27913135,5.734181055,8.27913135,"Low",0.162042227012911,17.5909895434956,-0.0127489265017421
"Ringed Storm-petrel","Hydrobates hornbyi",2009,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Hydrobatidae","Hydrobates",0.83344573,4.120290035,19.76551231,0.235975137,8.319997585,7.812173505,9.124339046,8.319997585,"Medium",0.126878269452363,13.5278811258264,0.0217731260958373
"Spectacled Eider","Somateria fischeri",422,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Somateria",0.867527591,2.785935146,24.11393641,0.235975137,8.325095728,7.818813166,9.334676862,8.325095728,"Low",0.147990760836648,15.9502183483405,0.000580919865528079
"Bean Goose","Anser fabalis",417,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Anser",0.75,3,25.58,0.235975137,5.975894422,8.328318593,6,8.328318593,"Low",0.175520308363958,19.1866193257925,-0.0269989791282938
"Peruvian Booby","Sula variegata",2276,"SULIFORMES","SULIFORMES","SULIFORMES","Sulidae","Sula",0.86534692,2.98828203,23.28533616,0.235975137,8.356579988,7.777882159,9.414773871,8.356579988,"Low",0.143109520478968,15.3856165626083,0.00497164451367099
"Roseate Tern","Sterna dougallii",2651,"CHARADRIIFORMES","LARI","LARI","Laridae","Sterna",0.848559991,3,25.7,0.235975137,8.127816946,8.35663561,8.603274832,8.35663561,"Low",0.148789950310573,16.0429215811335,-0.000709649201266593
"Least Tern","Sternula antillarum",2636,"CHARADRIIFORMES","LARI","LARI","Laridae","Sternula",0.885,2.150808751,23.917,0.193790565,8.372812288,6.368891251,9.846460925,8.372812288,"Low",0.161203760402855,17.4924347483464,-0.0133743036738806
"Ornate Hawk-eagle","Spizaetus ornatus",3027,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Spizaetus",0.866980538,3.207307151,20.80779392,0.235975137,8.373644076,7.360584428,9.725004073,8.373644076,"Low",0.136850319349957,14.6656503383939,0.0109662607815614
"Greater White-fronted Goose","Anser albifrons",419,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Anser",0.784011765,3,25.88500199,0.235975137,6.559862413,8.40029148,6.629881808,8.40029148,"Low",0.16756445030291,18.2421495152709,-0.0201592773651607
"Hawaiian Hawk","Buteo solitarius",3178,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Buteo",0.917,3,17.14327576,0.235975137,8.426549118,6.337461435,14.04819277,8.426549118,"Low",0.119503128805922,12.6936770028129,0.0274987521707775
"Bar-tailed Godwit","Limosa lapponica",2446,"CHARADRIIFORMES","SCOLOPACI","SCOLOPACI","Scolopacidae","Limosa",0.862,2.289194912,34,0.193790565,8.288115607,8.434449747,8.535571724,8.434449747,"Low",0.16711629817445,18.1891709164145,-0.0202353579728043
"Crested Auklet","Aethia cristatella",2684,"CHARADRIIFORMES","LARI","LARI","Alcidae","Aethia",0.89,3.280298532,18,0.235975137,8.43702878,6.753782103,11.37120762,8.43702878,"Low",0.126280335848083,13.4600192811392,0.0205611656399189
"Swainson's Hawk","Buteo swainsoni",3181,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Buteo",0.832073532,3,26.08333333,0.235975137,7.660278887,8.447092745,7.954987394,8.447092745,"Low",0.154160775795932,16.6678445356244,-0.00747298289714088
"Double-striped Thick-knee","Burhinus bistriatus",2323,"CHARADRIIFORMES","CHARADRII","CHARADRII","Burhinidae","Burhinus",0.856357265,3.448608996,22.10353902,0.235975137,8.468173366,7.850708664,9.410325507,8.468173366,"Low",0.134703262758783,14.4197208048415,0.0116635406726747
"Black Noddy","Anous minutus",2571,"CHARADRIIFORMES","LARI","LARI","Laridae","Anous",0.814362821,3,26.25,0.235975137,7.211868613,8.486421935,7.386851952,8.486421935,"Low",0.159449759294173,17.2865335158193,-0.0133597570656873
"Stejneger's Petrel","Pterodroma longirostris",2052,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Procellariidae","Pterodroma",0.858478905,4.751250211,16.13541929,0.316521619,8.52763421,8.354585839,10.8173346,8.52763421,"High",0.110141339534395,11.6435855831998,0.0353271546650401
"Sandwich Tern","Thalasseus sandvicensis",2666,"CHARADRIIFORMES","LARI","LARI","Laridae","Thalasseus",0.87157093,2.494435926,27.16666667,0.193790565,8.530597521,7.275681462,9.280835064,8.530597521,"Low",0.155452871508197,16.8186879884112,-0.0100288737243863
"Markham's Storm-petrel","Hydrobates markhami",2007,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Hydrobatidae","Hydrobates",0.845553589,4.260985159,19.60698569,0.235975137,8.694190532,7.882259737,9.735722859,8.694190532,"Medium",0.121291762900117,12.8954251287024,0.0217152104801133
"Great Cormorant","Phalacrocorax carbo",2303,"SULIFORMES","SULIFORMES","SULIFORMES","Phalacrocoracidae","Phalacrocorax",0.8145,3,27.2,0.235975137,7.241969544,8.710598315,7.39083558,8.710598315,"Low",0.15941050498737,17.2819296046111,-0.0166417262638142
"Cuban Macaw","Ara tricolor",4262,"PSITTACIFORMES","PSITTACIFORMES","PSITTACIFORMES","Psittacidae","Ara",0.804528571,2.118041099,36.2625,0.193790565,6.216570761,8.734915081,6.233878258,8.734915081,"Low",0.197556269803988,21.8421623386659,-0.0551391045241438
"Great Curassow","Crax rubra",127,"GALLIFORMES","GALLIFORMES","GALLIFORMES","Cracidae","Crax",0.883838385,2.442865618,25.46765901,0.193790565,8.744835209,6.904853338,10.05156136,8.744835209,"Low",0.151443955855293,16.3513091886285,-0.00916975505695883
"Snow Goose","Anser caerulescens",412,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Anser",0.8248,2.824373262,27.99509898,0.235975137,7.357170865,8.764038712,7.532135819,8.764038712,"Low",0.161967327201683,17.5821823304102,-0.0199690946288074
"Indian Peafowl","Pavo cristatus",218,"GALLIFORMES","GALLIFORMES","GALLIFORMES","Phasianidae","Pavo",0.833452812,4,24.46984333,0.235975137,8.536252457,8.830374084,9.004304318,8.830374084,"Low",0.129250409657432,13.7975048432393,0.0118024484935067
"Wood Stork","Mycteria americana",2132,"CICONIIFORMES","CICONIIFORMES","CICONIIFORMES","Ciconiidae","Mycteria",0.853579079,3.997809419,21.83333333,0.235975137,8.840286446,8.206549617,9.827434538,8.840286446,"Low",0.124020832955075,13.2039454480616,0.016891808186409
"Grey Heron","Ardea cinerea",2226,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Ardeidae","Ardea",0.739639665,2,37.5,0.193790565,4.840303649,8.879565058,4.840830824,8.879565058,"Low",0.225108529907596,25.2458638036193,-0.0847488475387958
"Elegant Tern","Thalasseus elegans",2665,"CHARADRIIFORMES","LARI","LARI","Laridae","Thalasseus",0.88886231,2.998357065,22.35118958,0.235975137,8.902271266,7.565144369,10.99620469,8.902271266,"Low",0.133308453086801,14.2602383213086,0.00673350753928384
"Heermann's Gull","Larus heermanni",2608,"CHARADRIIFORMES","LARI","LARI","Laridae","Larus",0.860600954,3.677873256,24,0.235975137,8.913901392,8.473389899,9.851523497,8.913901392,"Low",0.12833228380731,13.6930723607801,0.011547486101151
"Aleutian Tern","Onychoprion aleuticus",2630,"CHARADRIIFORMES","LARI","LARI","Laridae","Onychoprion",0.769983972,3.297594825,27.24576185,0.235975137,6.608758832,8.94876682,6.645117946,8.94876682,"Low",0.161333090059072,17.5076309871814,-0.0219373333849378
"Black-winged Petrel","Pterodroma nigripennis",2056,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Procellariidae","Pterodroma",0.864916609,4.936517214,17.28862486,0.316521619,9.016606048,8.846226324,11.33935181,9.016606048,"High",0.105923788207967,11.1737145797681,0.0325396554379312
"White-fronted Amazon","Amazona albifrons",4156,"PSITTACIFORMES","PSITTACIFORMES","PSITTACIFORMES","Psittacidae","Amazona",0.764800365,3.228074421,27.87630097,0.235975137,6.455368134,9.044443058,6.479781699,9.044443058,"Low",0.164614408507245,17.893844242349,-0.0265299357820735
"Pacific Loon","Gavia pacifica",1962,"GAVIIFORMES","GAVIIFORMES","GAVIIFORMES","Gaviidae","Gavia",0.881596447,2.628436852,28,0.235975137,9.053883332,8.615494942,10.07412936,9.053883332,"Low",0.146662081971323,15.7962600470115,-0.00870565592775471
"Horned Guan","Oreophasis derbianus",110,"GALLIFORMES","GALLIFORMES","GALLIFORMES","Cracidae","Oreophasis",0.888334997,3.081736134,23.10023729,0.235975137,9.131387472,7.805604687,11.03709344,9.131387472,"Low",0.131512504286605,14.055216942442,0.00540166976590678
"Yellow-billed Amazon","Amazona collaria",4157,"PSITTACIFORMES","PSITTACIFORMES","PSITTACIFORMES","Psittacidae","Amazona",0.776134729,3.292162181,28.11900057,0.235975137,6.72333027,9.150678771,6.75913464,9.150678771,"Low",0.160140971981902,17.3676314806274,-0.0234837370675907
"Black Storm-petrel","Hydrobates melania",1997,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Hydrobatidae","Hydrobates",0.850814328,4.386047204,21.78759747,0.235975137,9.163840846,8.492380412,10.08910378,9.163840846,"Medium",0.117801248580701,12.5020489726445,0.0186812475737982
"Black Solitary Eagle","Buteogallus solitarius",3160,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Buteogallus",0.893789303,3.504602049,20.97257423,0.235975137,9.17044691,7.626609178,11.91984955,9.17044691,"Low",0.120085162569748,12.7592876197432,0.0163098046587331
"Red-tailed Hawk","Buteo jamaicensis",3184,"ACCIPITRIFORMES","ACCIPITRIFORMES","ACCIPITRIFORMES","Accipitridae","Buteo",0.837870596,2.545051342,30.7,0.235975137,7.540337638,9.188919209,7.71296398,9.188919209,"Low",0.167236102350277,18.2033313208487,-0.0310852773437413
"Fork-tailed Storm-petrel","Hydrobates furcatus",2008,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Hydrobatidae","Hydrobates",0.849780151,4.360889946,23.16576816,0.235975137,9.215680026,8.798373659,10.01779985,9.215680026,"Medium",0.118488291031387,12.5793692141806,0.0173104406435037
"Cackling Goose","Branta hutchinsii",408,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Branta",0.792140511,2.696853859,30.32935388,0.235975137,6.466656722,9.217436837,6.50779612,9.217436837,"Low",0.176230938816049,19.2713470684587,-0.0404552556646719
"Black Guillemot","Cepphus grylle",2688,"CHARADRIIFORMES","LARI","LARI","Alcidae","Cepphus",0.87,3.5,25.92,0.235975137,9.218016945,8.790562572,10.19230769,9.218016945,"Low",0.129041317743738,13.7737131925855,0.00672675644890311
"Cook's Petrel","Pterodroma cookii",2053,"PROCELLARIIFORMES","PROCELLARIIFORMES","PROCELLARIIFORMES","Procellariidae","Pterodroma",0.865702461,4.960140134,18.25407122,0.316521619,9.262591824,9.167956724,11.40629296,9.262591824,"High",0.105407575005997,11.1163400506088,0.0297784763469541
"Trumpeter Swan","Cygnus buccinator",402,"ANSERIFORMES","ANSERIFORMES","ANSERIFORMES","Anatidae","Cygnus",0.852610376,3.121573081,29.33332325,0.235975137,8.536881061,9.306894418,8.906311198,9.306894418,"Low",0.144059171418847,15.4952446678032,-0.00944643593133906
"Yellow-lored Amazon","Amazona xantholora",4166,"PSITTACIFORMES","PSITTACIFORMES","PSITTACIFORMES","Psittacidae","Amazona",0.761149987,3.53981528,27.99302269,0.235975137,6.699305512,9.310164249,6.726543124,9.310164249,"Low",0.156095081174474,16.8937341741528,-0.0215244573818006
"Kelp Gull","Larus dominicanus",2618,"CHARADRIIFORMES","LARI","LARI","Laridae","Larus",0.864230055,4,24.3,0.235975137,9.33690704,8.790295281,10.36540035,9.33690704,"Low",0.120921913773427,12.8536785747504,0.0133053376703682
"Eurasian Spoonbill","Platalea leucorodia",2152,"PELECANIFORMES","PELECANIFORMES","PELECANIFORMES","Threskiornithidae","Platalea",0.866200823,3.5,28.25,0.235975137,9.265049095,9.340384641,9.973887526,9.340384641,"Low",0.130329422522665,13.9203600842697,0.00385331377757672
